id,username,created_at,lng,lat,text
1518983052319498241,Diesel_Crush,Tue Apr 26 15:59:15 +0000 2022,-90.011008,29.982601,"@jamesonkincaid Will do, price of teeth goes for $20 a tooth 🥴🥴🥴😭 she’s going to break me"
1518983052638265351,h_slinn,Tue Apr 26 15:59:15 +0000 2022,-80.5884505,43.2463135,Can someone email me where science twitter will be meeting in future? I'm out!
1518983051946393600,PurdueforLife,Tue Apr 26 15:59:15 +0000 2022,-86.9299805,40.459081499999996,Another $500 in #PurdueDayofGiving bonus money is being awarded right now!Congratulations to @MaclureCoop for win… https://t.co/PInylEMGWo
1518983052185071616,M3lo__,Tue Apr 26 15:59:15 +0000 2022,-115.223125,36.232915,That ain't normal? https://t.co/qQELQJMXel
1518983052151517184,jaysung,Tue Apr 26 15:59:15 +0000 2022,-118.13196400000001,34.17731,"Drivethru @Starbucks on Lake/Orange grove, pay it forward, thank you lady in the Hyundai 😊 https://t.co/sLhX41Qypq"
1518983053745524736,BrewWench,Tue Apr 26 15:59:16 +0000 2022,-95.44648649999999,29.838495,"As they announce that face masks are now longer required, a woman looks over to me and laughs. At last I am able to… https://t.co/CXLowzIJiZ"
1518983054097895429,Thadvdking,Tue Apr 26 15:59:16 +0000 2022,-76.62048200000001,39.284712999999996,@kevinsamuelstv This man really be trying help women and some men and people be think he is hurting people when he… https://t.co/wU9oZReDzE
1518983054076760064,findingmypsych,Tue Apr 26 15:59:16 +0000 2022,-123.13083649999999,49.1742415,Doing another stretch!  Join me for a 120 day alcohol free challenge?  #alcohol #oneyearnobeer https://t.co/vr3ikFgZwm
1518983055767220224,Hutchman3175,Tue Apr 26 15:59:16 +0000 2022,-79.008801,43.101794,@ExtraPointWGR Why would they not take Booth there if he is available?????
1518983056178171905,IronTribeNation,Tue Apr 26 15:59:16 +0000 2022,-72.957097,41.273170500000006,Help me get to 20k followers again. Please give it a ❤️ and click follow. My account was deleted after the January… https://t.co/8eKefjA24n
1518983056656199682,k2theboy,Tue Apr 26 15:59:16 +0000 2022,-118.3461525,33.953633499999995,@Ca1iBound lmaoooo tf was that😂😂
1518983053619646464,TommyBattle,Tue Apr 26 15:59:15 +0000 2022,-86.611411,34.7060265,Huntsville Attractions Week 2022 will occur May 1 - 7. Our hospitality industry is well on its way to recovering fr… https://t.co/z4m8hKrVJ7
1518983057218301952,domthe10,Tue Apr 26 15:59:16 +0000 2022,-122.3306025,47.614817,Twitter I’m out ✌🏽
1518983056950022146,CaryRay10,Tue Apr 26 15:59:16 +0000 2022,-96.7617535,32.819858499999995,Mission Impossible - All Mask Pulloff Scenes https://t.co/wWykYBVrst via @YouTube .👈🏽Click This To Checkout Our US… https://t.co/ny9nGBcbMb
1518983057977618432,nunnskees,Tue Apr 26 15:59:17 +0000 2022,-94.77457749999999,38.954341,"Maybe I’ll learn how to type, also"
1518983058149429249,evets_n,Tue Apr 26 15:59:17 +0000 2022,-111.931711,34.1682535,Life is lyfe
1518983058862579713,Mooreshots1,Tue Apr 26 15:59:17 +0000 2022,-82.985772,39.9946835,@Writing_Spartan Dude I've been told the same thing my whole life! I have adhd but I also struggle to be socially n… https://t.co/nJTrrgnjH4
1518983059466428420,helenihwang,Tue Apr 26 15:59:17 +0000 2022,-117.26388889,32.955,"Pelican chilling out on the beach. When I first moved to SoCal, a flock of pelicans flying in the air reminded me o… https://t.co/0qCA0VDM4i"
